Injury Severity,Latitude,Longitude
No Injury,39.11659628,-77.26318265
Minor Injury,39.18076747,-77.26294741
No Injury,39.03179833,-77.048225
No Injury,38.99413899,-77.03613782
No Injury,39.04690276,-77.1126371
No Injury,38.982795,-77.01554167
No Injury,39.15087652,-77.20329999
No Injury,39.05712517,-76.95067017
No Injury,39.00930343,-77.08092977
No Injury,39.07600538,-77.16219968
No Injury,38.99561167,-77.02418167
No Injury,38.97926387,-77.0918244
No Injury,39.172575,-77.20353333
No Injury,39.170025,-77.186185
No Injury,38.99231578,-77.05843384
Minor Injury,39.08297667,-77.14363
No Injury,39.05375133,-77.13679883
Minor Injury,39.06710754,-77.07505498
No Injury,39.10972957,-77.22726682
No Injury,39.11996955,-77.15982394
No Injury,39.14825137,-77.23788445
Minor Injury,39.02487983,-77.20629433
No Injury,39.05631617,-77.08272733
No Injury,39.0964115,-77.15320167
No Injury,39.0417455,-76.9912145
No Injury,39.06551917,-76.97310833
No Injury,39.05597033,-76.966051
No Injury,39.20248667,-77.25287333
Serious Injury,38.97621333,-76.99680333
No Injury,39.28276,-77.31527167
No Injury,39.15774346,-77.20452925
No Injury,39.20248667,-77.25287333
Minor Injury,39.21575833,-77.252615
No Injury,39.09540833,-77.07498833
No Injury,39.11005683,-77.076088
No Injury,39.11492167,-77.15886
No Injury,39.13246833,-77.38682
No Injury,39.05712517,-76.95067017
No Injury,39.01931774,-77.10342337
Minor Injury,39.05554833,-76.96180333
No Injury,39.01365833,-76.97822167
No Injury,39.07553726,-77.11724349
No Injury,39.20219167,-77.25337333
No Injury,39.12647667,-77.1661
No Injury,39.18157333,-77.232145
No Injury,39.17755426,-77.2711692
No Injury,39.01365833,-76.97822167
No Injury,39.08734217,-77.17644167
No Injury,39.19834739,-77.24499643
Minor Injury,39.01379333,-77.07540333
No Injury,39.16000443,-77.21587105
No Injury,39.03545717,-77.04920133
Minor Injury,39.03376333,-77.07487
Minor Injury,39.10443203,-77.15658373
No Injury,39.18076747,-77.26294741
Minor Injury,39.07457217,-77.13531074
No Injury,39.00032678,-76.9954872
No Injury,39.09256757,-77.01479898
Minor Injury,39.05790833,-77.085585
No Injury,39.11659628,-77.26318265
No Injury,39.008016,-77.03999067
No Injury,39.038955,-77.07702667
No Injury,39.16000443,-77.21587105
No Injury,39.19191583,-77.15227967
Minor Injury,39.05915,-77.04784333
No Injury,38.99774509,-77.02717151
No Injury,39.18325833,-77.25746
No Injury,39.07883333,-77.131865
No Injury,39.20086137,-77.25604039
No Injury,38.99662833,-77.02494333
No Injury,39.172575,-77.20353333
No Injury,39.00032678,-76.9954872
No Injury,38.96952,-77.135105
Minor Injury,39.02692833,-77.13252333
No Injury,39.13391667,-77.15802167
No Injury,39.09608,-77.09397167
No Injury,39.14366253,-77.2239321
No Injury,39.14190733,-77.19624783
No Injury,38.996165,-77.02811
No Injury,39.15087652,-77.20329999
No Injury,39.008016,-77.03999067
No Injury,39.05571133,-77.14972317
Minor Injury,39.05790833,-77.085585
No Injury,39.034687,-77.04074217
No Injury,39.05769417,-76.9687525
No Injury,39.20202921,-77.25273875
No Injury,38.99561167,-77.02418167
No Injury,38.99286333,-77.09306333
No Injury,38.996685,-77.03666
No Injury,39.13724143,-77.20551765
No Injury,39.04485552,-77.1113781
Minor Injury,39.17755426,-77.2711692
No Injury,39.01127667,-76.97786
No Injury,39.038955,-77.07702667
No Injury,39.01863446,-77.01444094
Minor Injury,39.05328144,-77.08754898
No Injury,38.99662833,-77.02494333
No Injury,39.19191583,-77.15227967
No Injury,39.17151833,-77.15313333
No Injury,38.99399167,-77.00132167
No Injury,39.07321333,-77.111545
Minor Injury,39.14288038,-77.06758171
No Injury,39.06116833,-77.06853667
No Injury,38.996165,-77.02811
No Injury,38.99399167,-77.00132167
No Injury,39.05597033,-76.966051
No Injury,39.16083498,-77.22127842
No Injury,39.08584073,-77.17259362
No Injury,39.18387508,-77.27356237
No Injury,38.99790167,-77.03778333
Minor Injury,39.07457217,-77.13531074
Minor Injury,39.07457217,-77.13531074
No Injury,39.05790833,-77.085585
No Injury,39.01107883,-77.04107037
No Injury,39.021085,-77.006085
No Injury,39.08321067,-76.94804867
No Injury,39.163665,-77.28274
No Injury,39.11005683,-77.076088
No Injury,39.14484333,-77.21862
No Injury,39.07321333,-77.111545
No Injury,39.02487983,-77.20629433
No Injury,39.04705874,-77.05199613
No Injury,38.98850667,-77.09566667
No Injury,39.15247338,-77.21249425
No Injury,39.14288038,-77.06758171
No Injury,39.13724143,-77.20551765
No Injury,39.23656267,-77.26057617
No Injury,39.02692833,-77.13252333
Minor Injury,39.03179833,-77.048225
Minor Injury,38.99790167,-77.03778333
Minor Injury,39.16128833,-77.268455
No Injury,39.05957033,-77.05048467
No Injury,39.01107883,-77.04107037
No Injury,39.02786,-77.07709667
Minor Injury,39.0362265,-77.09892483
No Injury,39.20086137,-77.25604039
Minor Injury,39.15522609,-77.26659596
No Injury,39.07553726,-77.11724349
No Injury,39.18325833,-77.25746
Minor Injury,39.20865,-77.23126167
Minor Injury,39.19029733,-77.25744133
No Injury,38.99774509,-77.02717151
No Injury,38.98790877,-77.09947564
Minor Injury,39.06710754,-77.07505498
No Injury,38.98790877,-77.09947564
No Injury,38.98850667,-77.09566667
No Injury,39.11745742,-77.2169786
No Injury,39.14366253,-77.2239321
No Injury,39.11772127,-77.2393768
No Injury,39.17480983,-77.02270283
No Injury,38.99361367,-77.096213
No Injury,39.02128133,-77.01137133
No Injury,39.107755,-77.00375667
No Injury,39.18157333,-77.232145
No Injury,39.11996955,-77.15982394
Minor Injury,39.12531917,-77.17498183
Serious Injury,39.11444746,-77.15978417
Serious Injury,39.08734217,-77.17644167
No Injury,39.18387508,-77.27356237
No Injury,38.99413899,-77.03613782
No Injury,39.13724143,-77.20551765
Minor Injury,39.0410235,-77.04662333
Minor Injury,39.16199333,-77.25068167
No Injury,39.04705874,-77.05199613
No Injury,39.07307963,-77.13396314
Minor Injury,39.10552667,-77.14498
No Injury,39.026404,-77.2043355
No Injury,39.14825137,-77.23788445
Minor Injury,39.08437667,-77.159655
No Injury,39.12647667,-77.1661
Minor Injury,39.13391667,-77.15802167
No Injury,38.996165,-77.02811
Minor Injury,39.03179833,-77.048225
No Injury,39.07546307,-76.99409363
No Injury,39.05957033,-77.05048467
No Injury,39.10092667,-76.97817167
No Injury,39.05631617,-77.08272733
No Injury,39.09378315,-77.0762628
No Injury,39.28276,-77.31527167
No Injury,39.13374833,-77.24464667
No Injury,39.06740667,-76.96313167
No Injury,39.07420831,-77.13601429
No Injury,39.07261167,-76.95517833
No Injury,39.06993387,-77.10626036
Minor Injury,39.03668833,-77.04526333
No Injury,39.16980785,-77.17894802
No Injury,39.05798833,-76.96859833
No Injury,39.07976667,-76.93698333
No Injury,39.15012167,-77.06767333
Minor Injury,39.150825,-77.17452167
No Injury,39.0168097,-77.1535422
No Injury,39.07560833,-76.95819667
No Injury,39.01296794,-77.04357294
No Injury,39.06740667,-76.96313167
No Injury,39.01101,-76.97783167
No Injury,39.15158167,-77.08367667
No Injury,39.07560833,-76.95819667
No Injury,39.00531833,-77.07898
No Injury,39.16940966,-77.19063071
No Injury,39.03074039,-77.10520954
Minor Injury,39.05798833,-76.96859833
No Injury,39.25548,-77.22677
Minor Injury,39.11716167,-76.96951167
No Injury,38.99928333,-77.01761333
No Injury,39.15130217,-77.06704267
No Injury,39.08689436,-76.95856065
Minor Injury,39.19405333,-77.124565
No Injury,39.03099317,-77.00557617
No Injury,39.02930933,-77.07630217
No Injury,39.19016667,-77.18535667
No Injury,39.14252699,-77.22095546
Minor Injury,38.99542333,-77.00691833
No Injury,39.16094833,-77.22175833
No Injury,39.15286502,-77.21144957
No Injury,38.99765167,-76.99393833
No Injury,38.96300833,-77.09146
No Injury,38.980945,-77.0974
No Injury,39.13630442,-77.19237363
No Injury,38.975244,-76.994269
No Injury,39.09031667,-77.05192833
Serious Injury,39.1483165,-77.2067125
No Injury,39.1483165,-77.2067125
Minor Injury,39.09356613,-77.07927768
No Injury,38.99973017,-77.04368833
No Injury,38.99973017,-77.04368833
No Injury,39.14642488,-77.20437053
No Injury,38.99458968,-77.036255
No Injury,39.06649,-77.02941167
No Injury,39.20285711,-77.24546766
No Injury,39.0555445,-76.9561065
No Injury,39.11160317,-76.9290795
No Injury,39.10963167,-77.07453833
No Injury,39.03074039,-77.10520954
No Injury,39.01553964,-77.04258801
Minor Injury,39.09031667,-77.05192833
Minor Injury,39.09042,-77.05369333
No Injury,39.06787,-76.95976167
No Injury,39.16094833,-77.22175833
No Injury,39.158305,-77.20386667
No Injury,39.08795757,-77.13334639
No Injury,39.25860925,-77.22434558
No Injury,39.11553167,-77.18516333
Minor Injury,39.07086667,-77.06342667
No Injury,39.20285711,-77.24546766
No Injury,39.0001079,-77.00148775
No Injury,39.04273692,-77.11049534
Minor Injury,39.141685,-77.21769667
No Injury,39.08697598,-77.14984871
No Injury,39.06426355,-77.15629301
No Injury,39.011415,-76.97835667
No Injury,39.05505333,-77.10429
No Injury,39.09173622,-77.19450491
No Injury,39.06784833,-76.973215
No Injury,39.26447833,-77.218675
No Injury,39.04025167,-77.04979167
No Injury,38.98819978,-77.08165612
No Injury,39.08012636,-77.07992834
No Injury,39.01170833,-76.97984167
No Injury,39.026404,-77.2043355
No Injury,38.99370667,-77.032695
No Injury,39.14985833,-77.2337
No Injury,39.14220833,-77.06755
No Injury,39.05885359,-77.12133226
No Injury,39.12271557,-77.17803125
No Injury,39.05284,-77.050895
No Injury,39.03379867,-77.07487283
No Injury,38.9883528,-76.99973964
No Injury,39.08754,-77.15238833
No Injury,39.15924283,-77.26297983
No Injury,39.14220833,-77.06755
No Injury,39.177375,-77.27097333
No Injury,39.00746217,-77.2176425
No Injury,39.083975,-77.15695833
No Injury,39.03379867,-77.07487283
No Injury,39.0540158,-77.13853554
No Injury,39.03636866,-77.0666458
No Injury,38.99038116,-77.01833359
No Injury,38.98796698,-77.07720893
No Injury,39.046895,-77.05317333
No Injury,39.15622352,-77.20696167
No Injury,39.06356333,-77.07254833
Minor Injury,39.05885359,-77.12133226
No Injury,39.15922658,-77.21935028
No Injury,39.14053154,-77.20935539
No Injury,39.07307963,-77.13396314
No Injury,39.14204232,-77.06740287
No Injury,39.04025167,-77.04979167
No Injury,39.03879333,-77.05089667
No Injury,39.149235,-77.06652
No Injury,39.15012167,-77.06767333
No Injury,39.06680152,-77.12137656
No Injury,39.05873696,-77.12319908
Minor Injury,39.12005428,-77.20547043
No Injury,39.09692167,-77.19960833
No Injury,39.011415,-76.97835667
No Injury,39.26447833,-77.218675
No Injury,39.05152167,-77.09669833
No Injury,39.13616333,-77.13537667
No Injury,39.14053154,-77.20935539
No Injury,39.07219334,-76.98880814
No Injury,39.07110188,-77.17768275
No Injury,39.07256833,-77.096905
No Injury,39.15596,-77.16652667
No Injury,39.16482883,-77.29288717
No Injury,39.18527613,-77.15071376
Minor Injury,39.01518435,-77.04256958
No Injury,39.1253745,-77.0275745
No Injury,39.08012636,-77.07992834
No Injury,39.00746217,-77.2176425
No Injury,39.05377833,-77.18321667
Minor Injury,39.15596,-77.16652667
Minor Injury,38.99370667,-77.032695
No Injury,39.14985833,-77.2337
No Injury,39.17495,-77.15135
No Injury,39.055686,-76.9593175
No Injury,39.106735,-77.15812333
No Injury,39.06328833,-77.05031667
Minor Injury,39.16970667,-77.20474333
No Injury,39.20860333,-77.16939833
No Injury,39.037435,-76.99874333
No Injury,39.00502833,-77.02293167
No Injury,39.12271557,-77.17803125
No Injury,39.07642,-77.12436
No Injury,39.14065116,-77.21074309
No Injury,39.00878593,-77.01848626
No Injury,39.11624644,-77.2084276
No Injury,39.06972333,-77.01377833
No Injury,39.0540158,-77.13853554
No Injury,39.05877667,-77.12124333
No Injury,38.98474833,-77.09117333
No Injury,39.05152167,-77.09669833
No Injury,39.11789463,-77.20043042
No Injury,39.20860333,-77.16939833
No Injury,39.16335667,-77.258875
No Injury,39.14982167,-77.012455
No Injury,39.03149867,-77.005195
Minor Injury,39.03300965,-77.16091689
No Injury,39.13392333,-77.15985
Minor Injury,39.106735,-77.15812333
Minor Injury,39.195943,-77.22206717
No Injury,38.97816333,-77.09139833
No Injury,39.11624644,-77.2084276
No Injury,39.09173622,-77.19450491
No Injury,39.072055,-77.13418333
No Injury,39.02254,-77.14886833
No Injury,39.08754,-77.15238833
No Injury,39.05873696,-77.12319908
No Injury,39.045705,-76.98762833
No Injury,39.072055,-77.13418333
No Injury,39.06972333,-77.01377833
No Injury,39.026404,-77.2043355
Minor Injury,39.05554833,-76.96180333
No Injury,39.05873696,-77.12319908
No Injury,38.98474833,-77.09117333
No Injury,39.037435,-76.99874333
No Injury,39.14204232,-77.06740287
No Injury,39.15622352,-77.20696167
No Injury,39.0012975,-76.98570917
Minor Injury,39.01235678,-77.00296303
No Injury,39.14867667,-77.06842
No Injury,39.02404,-77.01099333
Minor Injury,39.15799023,-77.20415377
No Injury,39.04504667,-77.06498333
No Injury,39.036675,-77.050955
No Injury,39.07219334,-76.98880814
No Injury,39.094,-77.1528
No Injury,39.17252167,-77.20160833
No Injury,39.18167833,-77.25993167
No Injury,39.05173167,-77.07485057
No Injury,39.17905333,-77.26710333
No Injury,39.15622352,-77.20696167
No Injury,39.07110188,-77.17768275
No Injury,39.05377833,-77.18321667
No Injury,39.14065116,-77.21074309
No Injury,39.03883333,-77.10798667
Minor Injury,39.198885,-77.26099333
No Injury,39.13646833,-77.06943667
No Injury,39.07368667,-77.19986167
No Injury,38.99748321,-77.02703596
No Injury,38.99417835,-76.99247752
No Injury,39.17997667,-77.30260833
No Injury,38.98796333,-77.147075
No Injury,39.10618736,-77.0015025
No Injury,38.98796333,-77.147075
No Injury,39.06581,-77.00052583
No Injury,39.02978167,-77.07631167
Minor Injury,39.00651755,-77.22281613
No Injury,39.17771,-77.30109167
No Injury,39.03550667,-77.02582667
No Injury,39.020268,-76.975427
No Injury,39.08041617,-77.15270717
No Injury,38.98461833,-77.09746333
No Injury,39.04168167,-77.05184
No Injury,39.031583,-77.00524167
Minor Injury,39.10578167,-76.91094167
Minor Injury,39.02203363,-77.10271578
No Injury,39.07434167,-77.11560041
No Injury,39.13227473,-77.18916508
No Injury,39.05175981,-77.0751659
No Injury,39.20461667,-77.14008833
Minor Injury,39.25047814,-77.19472771
No Injury,39.07520467,-76.99349317
No Injury,39.18020533,-77.26865817
Minor Injury,39.17780183,-77.23837017
No Injury,39.15398,-77.28714333
No Injury,39.09185427,-77.0147314
No Injury,39.17086333,-77.15912167
No Injury,39.09364083,-77.15315767
No Injury,38.99955356,-77.02799426
No Injury,38.99959782,-76.99063413
No Injury,39.031583,-77.00524167
No Injury,39.23206357,-77.23960717
No Injury,39.16339918,-77.22639142
No Injury,39.05608833,-76.95410333
No Injury,39.11573118,-77.16657885
No Injury,39.05559,-77.04984
No Injury,38.9938183,-77.03262145
No Injury,39.08144262,-76.94577405
No Injury,39.22171533,-77.38475017
No Injury,39.09458827,-77.14123635
No Injury,39.00914833,-77.088045
No Injury,39.0420456,-76.9942214
No Injury,39.17026346,-77.20726239
No Injury,39.09185427,-77.0147314
No Injury,38.99950333,-77.02607
No Injury,39.141735,-77.20904
Minor Injury,39.067225,-77.101735
No Injury,39.068426,-76.95911574
Minor Injury,39.03869526,-77.05079997
No Injury,39.04169633,-77.05167783
No Injury,38.97769577,-77.10072667
Minor Injury,39.01320567,-77.04164033
No Injury,39.09641483,-77.13762567
No Injury,39.15663833,-77.22456167
No Injury,38.99959782,-76.99063413
No Injury,39.067225,-77.101735
No Injury,39.16229667,-77.28215667
No Injury,39.10618167,-77.15314667
No Injury,39.04410833,-77.11128167
No Injury,39.12590667,-77.07248833
No Injury,39.07427963,-77.13533368
No Injury,39.05371333,-77.10425667
No Injury,39.09285099,-77.18310501
Minor Injury,39.07223667,-76.95588167
No Injury,39.1156525,-77.1708455
No Injury,39.05486833,-76.95460833
No Injury,39.15795143,-77.21296902
Minor Injury,39.015655,-77.04053
No Injury,39.13270577,-77.12144353
No Injury,39.170595,-77.26234
No Injury,39.14866162,-77.21730834
No Injury,39.1277455,-77.16608883
No Injury,39.160673,-77.1628365
No Injury,39.18179333,-77.238545
No Injury,39.11376067,-77.01640833
No Injury,39.00906533,-77.0404125
No Injury,39.198377,-77.24501867
No Injury,39.04872977,-77.10220147
No Injury,39.14592557,-77.19812143
No Injury,39.18538,-77.15067167
No Injury,39.07623581,-77.13810059
No Injury,38.99861685,-77.0037245
No Injury,39.13270577,-77.12144353
No Injury,39.10325333,-77.14241667
No Injury,39.05092167,-77.07368383
No Injury,38.9997112,-76.99547705
No Injury,38.99454667,-77.03626833
No Injury,39.22322333,-77.39046167
No Injury,39.23753783,-77.27766567
No Injury,39.08559833,-77.07884333
No Injury,39.18766,-77.16914
No Injury,39.09030351,-77.07972452
Minor Injury,39.13405667,-77.40226833
No Injury,39.00436333,-77.10967667
No Injury,38.98871813,-77.09016853
Minor Injury,39.15486183,-77.2089295
Minor Injury,39.04169633,-77.05167783
Minor Injury,39.10438667,-77.21992333
No Injury,39.246605,-77.23412167
No Injury,38.9993,-77.02563667
No Injury,39.04410833,-77.11128167
No Injury,39.08584667,-76.93114167
No Injury,39.09139516,-77.06927854
No Injury,39.05092167,-77.07368383
No Injury,39.15486183,-77.2089295
No Injury,39.23057967,-77.23687983
No Injury,38.9993,-77.02563667
No Injury,39.00906533,-77.0404125
No Injury,39.19095417,-77.26477
No Injury,39.18538,-77.15067167
No Injury,39.052821,-77.07669267
No Injury,38.99593167,-77.108995
No Injury,38.992145,-77.09599
No Injury,39.16290667,-77.28300333
No Injury,38.992145,-77.09599
Minor Injury,39.12590667,-77.07248833
No Injury,39.246605,-77.23412167
Minor Injury,39.09942667,-77.00349833
Minor Injury,39.09139516,-77.06927854
No Injury,39.14263333,-77.06778
No Injury,39.10054957,-77.21340208
No Injury,39.10325333,-77.14241667
No Injury,38.99839067,-77.00090817
No Injury,39.07427963,-77.13533368
Minor Injury,38.98457833,-77.0965175
No Injury,38.99525167,-77.04714667
No Injury,39.15771117,-77.21360145
No Injury,39.06596,-77.01430333
No Injury,39.08648981,-77.07926091
No Injury,39.05371333,-77.10425667
No Injury,39.10325333,-77.14241667
No Injury,39.05316333,-76.953315
No Injury,39.07223667,-76.95588167
Minor Injury,39.16764867,-77.1742
No Injury,39.12724937,-77.21010162
Minor Injury,39.063325,-77.07334
No Injury,39.21760117,-77.27825104
No Injury,39.0408565,-77.05353917
No Injury,39.198377,-77.24501867
No Injury,39.05638267,-76.94509633
No Injury,39.10405582,-77.28625022
No Injury,39.055197,-77.0236045
Minor Injury,39.04504167,-77.11533167
No Injury,38.98871813,-77.09016853
No Injury,39.170595,-77.26234
No Injury,38.9997112,-76.99547705
Minor Injury,39.08648981,-77.07926091
No Injury,39.04872977,-77.10220147
